distance_km,prep_time_min,traffic_level,rain,delivery_min
2.663393336823255,17.817212775412713,3,0,34.955802929590504
5.8325316568097945,10.766745292943968,1,1,43.4371282260515
4.563550622299608,9.413200800137707,3,1,43.25871355967632
7.212045286285029,10.512155226754384,3,1,53.1124830878979
1.3939483250973257,9.660956553606363,2,1,29.95830007305594
11.705540288160915,24.489611839168834,2,1,71.2389272689026
11.841423561515434,13.753131479168253,2,0,56.04014957297016
8.528859711227069,6.446066914084909,2,1,51.34808635853126
6.665108212957384,29.227565753520285,1,1,52.8137418621672
4.0595675872927695,27.094647124085643,1,0,40.85402325826717
9.85864272662991,28.193807079880322,2,1,62.61308432106555
8.374408484369612,29.872695566160882,1,0,53.40800920602209
2.37009480246625,9.347381230487182,2,1,32.00919057925439
10.975662621679188,14.906050472566468,3,0,58.63214521861856
9.959178293616443,23.955961892602282,3,0,62.87734967590522
11.422699002857126,22.400515451344805,3,1,73.78761997538129
8.84577434646614,8.847397658496376,2,1,49.45345691657
7.554274753261583,25.395828124765444,3,1,62.82402984705389
5.309794917342117,10.611014295916517,1,0,30.041147217283246
11.226377558571153,10.595440370565576,3,0,62.25528608733772
10.459734729254697,18.42436057233534,3,0,62.00302116803871
1.0200147062211782,19.82349837104258,3,1,41.40437780580623
0.803220206718398,19.502155195945278,1,0,25.455074775909896
4.82932871909757,7.287170934943871,2,0,33.64151507371775
9.821363303991077,26.93652156575951,1,1,62.211868732400774
11.853675487121862,11.640001064717652,2,0,56.27213217348783
2.229794247690574,8.237873032070105,2,0,22.396438751197138
7.332503226549554,27.21870199672443,3,1,62.223529570616904
4.880244851256747,28.891287455743836,2,0,44.46450035801703
11.654015574867937,26.553190431636267,1,1,63.69063715282677
10.18436761606065,25.237901868121952,1,1,61.96843030593234
10.140780104178086,21.381049515975544,2,1,61.6927530723202
5.889971337642158,18.771434265228482,3,1,53.988183385274944
5.2704242768831495,7.174668997785253,3,1,41.538192691802465
3.6441813272031216,15.211330326767468,1,0,29.11768422464219
1.1483182114856618,14.31721292530785,3,0,32.33587444224448
10.444307326933112,11.493844594008156,2,1,57.78891405919944
9.848361604995892,23.085502842214623,2,1,59.441730438504166
11.996753242790502,17.39689337696927,1,0,56.94391752027329
11.961323626349913,7.026155397691198,2,1,62.062141214842065
6.887464614430216,10.504580048745284,1,1,41.007986983294884
9.34335527457587,22.081469091489897,2,1,61.47506267152737
11.364805893647922,6.903271487257505,1,0,46.537606742986455
10.270944992790232,26.280172851219216,3,0,64.30737213916336
3.344503170046773,17.37866317534936,2,1,41.6403784882508
5.681257556066075,17.0146644331662,2,1,46.69103466360789
1.9853332742421923,19.81019461648794,1,0,30.420656318050614
11.471586813475307,25.617024148128728,1,0,60.63557973775888
7.47100829618512,13.695230197554826,2,1,54.06764236148994
3.1293922632898212,21.95040381397659,1,1,34.42859233981688
8.224557870667352,19.143299099894776,2,0,49.72526637181699
7.608474765265802,11.675706754235533,3,0,45.66178076175462
4.618871257377665,26.96574965887895,1,0,38.00356521854386
1.8059123102957337,24.935650540173203,2,1,37.364759867379036
8.223091749317195,21.461295866460638,3,0,55.88150441193041
6.483538560393623,26.264543227356047,3,1,58.66194348723823
9.381661504959853,26.682355023995058,2,0,59.009309379266824
6.481880262787924,22.70907441787587,1,0,40.82496431880019
10.30008725366321,25.9253332090918,2,0,59.80701204844814
6.8469286459065835,22.43678654173209,3,0,50.074268583246266
6.9507866726569425,22.00351929400751,2,1,54.92623470691877
10.581516430570968,20.465284455379606,1,1,57.28318486457872
5.140052961442566,23.81791598894103,3,0,47.28348417370055
2.0411751271823686,8.965127632326842,2,1,31.62321484358942
0.8310007776033982,27.02176897997321,1,0,27.47480637179899
9.18407844024662,26.7960881936308,3,0,63.01764512687964
7.6335598405648435,5.731182075863979,1,0,39.531548238279214
8.596917333141072,25.645418764119068,3,0,59.55742671534571
2.9490878573524735,8.22174668683613,2,1,34.58353341329591
2.0682719692478524,13.377971356478547,1,0,20.084756943757917
0.6672636551806421,23.587706407290195,3,0,33.29631095622034
4.5317569262758655,9.018997401207706,1,1,34.376470853410176
7.284053398828281,25.449175602976556,1,0,45.01573540147017
5.0108065186469215,25.803354448943548,2,0,44.929730896115075
5.5309616032728846,17.686693344020906,1,0,39.324781928349495
10.897824986678106,5.15964679292084,3,1,55.03014177976678
4.504937870767954,12.17595332937282,3,0,36.44223987831986
6.410879125337824,20.423172959393554,3,1,54.85616769317797
9.512009646523145,29.529654450685587,3,0,65.17466106886089
5.060241996694607,20.79533817541671,2,0,43.134089645153146
7.653997052620545,11.495089526603994,1,1,45.08082383159957
10.41718265058757,20.850142577490285,2,0,58.684658308288505
11.419487172062885,18.499634492896387,1,0,57.16520362900785
2.1913450306839364,24.49613487877859,1,1,35.44279981577831
11.155757689357186,7.67451597067396,1,1,51.85481047846309
6.159337370414689,24.0256975625507,2,1,51.55641738690475
3.469810465438021,18.531664466902757,1,1,36.92740596101055
5.780061196740005,29.074800096474867,2,1,52.468516761702304
11.770374615782986,13.546804150967152,3,0,60.651691704982824
6.165108080918,20.815547328348703,3,1,54.78005618077782
4.280643518306344,28.300702637750437,1,0,40.13785369962873
7.784109824642346,7.562743199766981,2,0,41.519301148155705
3.2616746159492203,28.43071218091128,3,0,41.361312536269125
1.3724282732496351,22.197143057520332,2,1,36.428554670244026
1.9821168019724662,6.695926477629298,2,1,27.02389835747689
1.9725271480143831,12.524089173670406,1,0,25.398200358657192
2.246880975391385,22.70430221613204,3,1,42.745781949296365
2.0965124854682164,6.683765036719293,1,1,23.307332365991183
7.870059565236968,19.55426150440683,1,1,50.21964905059491
2.5916209705901654,13.647076423823918,3,1,41.50450793624923
4.475173758224427,20.522887944186927,3,0,45.00088573947467
10.813066713919136,6.143550845312821,2,0,50.56516495015697
5.950558863023032,26.788420153809408,3,1,54.27253856326102
8.176913992991812,29.337224229434923,2,0,59.37627671616904
2.481678518818743,29.22194638214229,2,1,42.73494903766979
2.711323716299714,23.74129579357312,2,1,43.2463164507877
0.9699890870645069,8.2521560032658,3,0,25.21053510645017
